ID;FROM;TO;WEEK-DAY;HOUR;PRICE;TYPE
7877;Dionísio Torres;Cajazeiras;7;17;19.09;8
7878;Aldeota;Parque Dois Irmaos;6;24;16.93;8
7879;Dionísio Torres;Parque Dois Irmaos;2;20;16.02;8
7880;Mucuripe;Parque Dois Irmaos;7;9;17.21;8
7881;Aldeota;Messejana;1;18;18.51;8
7882;Mucuripe;Dende;2;12;17.46;8
7883;Aldeota;Dende;2;20;17.3;8
7884;Meireles;Autran Nunes;4;12;15.18;8
7885;Mucuripe;Cajazeiras;3;13;17.81;8
7886;Dionísio Torres;Autran Nunes;6;9;16.92;8
7887;Dionísio Torres;Parque Dois Irmaos;2;7;19.15;8
7888;Dionísio Torres;Parque Dois Irmaos;3;21;13.99;8
7889;Dionísio Torres;Cajazeiras;3;8;17.64;8
7890;Meireles;Parque Dois Irmaos;4;14;15.78;8
7891;Dionísio Torres;Parque Dois Irmaos;6;23;14.46;8
7892;Mucuripe;Parque Dois Irmaos;7;0;13.84;8
7893;Mucuripe;Dende;4;10;17.45;8
7894;Meireles;Messejana;2;11;18.3;8
7895;Aldeota;Cajazeiras;6;20;15.83;8
7896;Mucuripe;Autran Nunes;7;6;17.64;8
7897;Meireles;Messejana;6;18;19.68;8
7898;Dionísio Torres;Cajazeiras;1;4;17.13;8
7899;Aldeota;Cajazeiras;4;10;17.16;8
7900;Mucuripe;Cajazeiras;2;19;17.1;8
7901;Aldeota;Messejana;2;12;15.33;8
7902;Mucuripe;Messejana;7;9;18.52;8
7903;Aldeota;Messejana;7;8;17.87;8
7904;Meireles;Parque Dois Irmaos;6;10;16.39;8
7905;Dionísio Torres;Autran Nunes;3;14;18.52;8
7906;Dionísio Torres;Parque Dois Irmaos;1;23;15.77;8
7907;Meireles;Cajazeiras;1;2;15.22;8
7908;Mucuripe;Parque Dois Irmaos;3;9;17.48;8
7909;Aldeota;Dende;2;10;18.79;8
7910;Mucuripe;Parque Dois Irmaos;5;9;17.74;8
7911;Aldeota;Cajazeiras;3;17;20.55;8
7912;Meireles;Dende;6;12;19.03;8
7913;Aldeota;Autran Nunes;6;17;19.28;8
7914;Mucuripe;Parque Dois Irmaos;5;13;16.13;8
7915;Aldeota;Cajazeiras;1;17;18.51;8
7916;Dionísio Torres;Autran Nunes;7;15;16.27;8
7917;Aldeota;Parque Dois Irmaos;4;23;17.33;8
7918;Aldeota;Cajazeiras;5;10;16.1;8
7919;Meireles;Autran Nunes;5;10;15.88;8
7920;Dionísio Torres;Parque Dois Irmaos;3;17;18.31;8
7921;Aldeota;Messejana;6;20;13.49;8
7922;Mucuripe;Dende;2;23;14.16;8
7923;Dionísio Torres;Parque Dois Irmaos;7;10;17.11;8
7924;Aldeota;Cajazeiras;6;11;19.2;8
7925;Mucuripe;Autran Nunes;1;5;14.05;8
7926;Aldeota;Dende;4;23;16.71;8
7927;Mucuripe;Parque Dois Irmaos;4;17;16.98;8
7928;Dionísio Torres;Messejana;3;10;17.1;8
7929;Meireles;Autran Nunes;7;10;17.84;8
7930;Dionísio Torres;Messejana;4;13;16.63;8
7931;Aldeota;Messejana;7;8;18.5;8
7932;Dionísio Torres;Autran Nunes;3;9;18.39;8
7933;Mucuripe;Parque Dois Irmaos;2;22;15.39;8
7934;Mucuripe;Autran Nunes;4;11;17.34;8
7935;Dionísio Torres;Dende;1;11;15.49;8
7936;Aldeota;Autran Nunes;4;0;16.39;8
7937;Mucuripe;Dende;2;17;20.03;8
7938;Aldeota;Parque Dois Irmaos;1;17;18.16;8
7939;Aldeota;Autran Nunes;1;23;17.44;8
7940;Mucuripe;Dende;6;12;16;8
7941;Aldeota;Autran Nunes;6;23;16.44;8
7942;Mucuripe;Dende;2;18;20.15;8
7943;Dionísio Torres;Parque Dois Irmaos;6;8;20.87;8
7944;Dionísio Torres;Parque Dois Irmaos;4;13;16.6;8
7945;Mucuripe;Parque Dois Irmaos;1;5;16.04;8
7946;Mucuripe;Messejana;7;23;16.12;8
7947;Mucuripe;Messejana;6;14;15.87;8
7948;Aldeota;Messejana;5;10;17.97;8
7949;Aldeota;Autran Nunes;2;23;13.97;8
7950;Dionísio Torres;Cajazeiras;3;8;17.23;8
7951;Aldeota;Cajazeiras;7;6;17;8
7952;Mucuripe;Messejana;1;20;15.48;8
7953;Dionísio Torres;Dende;7;22;16.44;8
7954;Mucuripe;Cajazeiras;5;22;14.73;8
7955;Mucuripe;Messejana;1;15;17.62;8
7956;Mucuripe;Dende;3;10;17.82;8
7957;Mucuripe;Autran Nunes;1;21;13.88;8
7958;Mucuripe;Autran Nunes;4;20;13.88;8
7959;Meireles;Messejana;3;11;18.4;8
7960;Dionísio Torres;Cajazeiras;1;22;16.17;8
7961;Meireles;Messejana;7;2;17.33;8
7962;Dionísio Torres;Dende;4;18;18.05;8
7963;Aldeota;Dende;2;12;19.22;8
7964;Mucuripe;Autran Nunes;1;1;17.19;8
7965;Dionísio Torres;Messejana;6;7;20.55;8
7966;Dionísio Torres;Autran Nunes;2;20;16.78;8
7967;Meireles;Cajazeiras;3;15;19.08;8
7968;Aldeota;Parque Dois Irmaos;6;9;20.5;8
7969;Meireles;Cajazeiras;1;3;16.84;8
7970;Dionísio Torres;Messejana;5;18;19.07;8
7971;Meireles;Dende;1;11;16.44;8
7972;Mucuripe;Cajazeiras;2;17;17.84;8
7973;Dionísio Torres;Messejana;4;3;14.48;8
7974;Mucuripe;Messejana;2;12;18.72;8
7975;Dionísio Torres;Parque Dois Irmaos;4;9;20.5;8
7976;Meireles;Parque Dois Irmaos;7;18;20.21;8
7977;Dionísio Torres;Parque Dois Irmaos;3;17;20.79;8
7978;Aldeota;Parque Dois Irmaos;5;5;17.31;8
7979;Dionísio Torres;Messejana;1;19;19.29;8
7980;Aldeota;Autran Nunes;2;10;16.87;8
7981;Aldeota;Cajazeiras;7;18;17.24;8
7982;Mucuripe;Parque Dois Irmaos;5;14;16.87;8
7983;Dionísio Torres;Autran Nunes;1;12;17.33;8
7984;Mucuripe;Autran Nunes;1;0;14.86;8
7985;Aldeota;Messejana;7;4;13.42;8
7986;Aldeota;Autran Nunes;3;13;19.06;8
7987;Mucuripe;Autran Nunes;6;12;15.33;8
7988;Mucuripe;Dende;5;10;17.75;8
7989;Dionísio Torres;Autran Nunes;7;0;14.41;8
7990;Meireles;Cajazeiras;6;22;14.74;8
7991;Dionísio Torres;Dende;7;5;14.67;8
7992;Aldeota;Cajazeiras;1;20;17.9;8
7993;Aldeota;Messejana;1;6;16.21;8
7994;Meireles;Parque Dois Irmaos;4;20;15.96;8
7995;Mucuripe;Parque Dois Irmaos;1;13;17.29;8
7996;Mucuripe;Cajazeiras;7;23;15.08;8
7997;Meireles;Messejana;6;12;15.33;8
7998;Mucuripe;Messejana;5;20;15.51;8
7999;Meireles;Messejana;2;10;15.7;8
8000;Aldeota;Parque Dois Irmaos;2;12;18.64;8
8001;Dionísio Torres;Aldeota;5;13;11.18;9
8002;Aldeota;Dionísio Torres;1;16;8.84;9
8003;Dionísio Torres;Mucuripe;2;10;11.33;9
8004;Aldeota;Aldeota;5;12;5.83;9
8005;Mucuripe;Aldeota;3;14;6.67;9
8006;Dionísio Torres;Dionísio Torres;3;23;5.66;9
8007;Meireles;Meireles;3;5;5.45;9
8008;Dionísio Torres;Dionísio Torres;1;20;5.16;9
8009;Mucuripe;Meireles;2;10;9.99;9
8010;Mucuripe;Mucuripe;6;19;8.02;9
8011;Aldeota;Aldeota;6;10;7.32;9
8012;Mucuripe;Aldeota;1;17;9.41;9
8013;Meireles;Meireles;6;11;6.45;9
8014;Dionísio Torres;Aldeota;3;23;8.08;9
8015;Meireles;Mucuripe;5;9;11.08;9
8016;Meireles;Dionísio Torres;4;7;9.22;9
8017;Aldeota;Aldeota;7;23;4.48;9
8018;Mucuripe;Dionísio Torres;4;8;10.16;9
8019;Aldeota;Meireles;2;11;7.13;9
8020;Aldeota;Meireles;2;2;9.66;9
8021;Meireles;Dionísio Torres;5;12;9.8;9
8022;Dionísio Torres;Meireles;2;12;7.91;9
8023;Mucuripe;Dionísio Torres;4;12;7.39;9
8024;Mucuripe;Dionísio Torres;3;10;11.4;9
8025;Aldeota;Meireles;2;20;7.59;9
8026;Aldeota;Meireles;6;22;4.54;9
8027;Aldeota;Mucuripe;3;10;8.7;9
8028;Dionísio Torres;Aldeota;7;1;8.44;9
8029;Dionísio Torres;Meireles;3;19;9.28;9
8030;Meireles;Dionísio Torres;6;10;7.96;9
8031;Dionísio Torres;Meireles;4;17;11.33;9
8032;Meireles;Dionísio Torres;3;11;10.95;9
8033;Dionísio Torres;Mucuripe;5;19;8.05;9
8034;Meireles;Dionísio Torres;5;20;7.36;9
8035;Meireles;Meireles;4;10;7.22;9
8036;Meireles;Aldeota;1;0;9.78;9
8037;Mucuripe;Aldeota;5;7;11.05;9
8038;Mucuripe;Aldeota;1;17;10.11;9
8039;Aldeota;Aldeota;4;14;5.58;9
8040;Dionísio Torres;Aldeota;1;17;8.9;9
8041;Aldeota;Mucuripe;2;17;13.19;9
8042;Meireles;Mucuripe;1;0;5.07;9
8043;Meireles;Dionísio Torres;1;22;6.24;9
8044;Aldeota;Aldeota;6;13;6.7;9
8045;Mucuripe;Dionísio Torres;7;17;9.69;9
8046;Meireles;Dionísio Torres;6;18;8.81;9
8047;Dionísio Torres;Dionísio Torres;7;15;6.93;9
8048;Meireles;Meireles;4;20;4.91;9
8049;Meireles;Dionísio Torres;7;18;8.94;9
8050;Meireles;Aldeota;3;14;8.42;9
8051;Meireles;Mucuripe;1;1;6.03;9
8052;Dionísio Torres;Dionísio Torres;6;13;6.37;9
8053;Mucuripe;Meireles;7;6;4.91;9
8054;Aldeota;Meireles;5;18;9.41;9
8055;Meireles;Aldeota;3;9;10.94;9
8056;Meireles;Aldeota;3;10;9.03;9
8057;Dionísio Torres;Mucuripe;2;14;8.1;9
8058;Mucuripe;Aldeota;6;16;9.99;9
8059;Dionísio Torres;Aldeota;1;20;7.05;9
8060;Mucuripe;Aldeota;5;9;9.36;9
8061;Mucuripe;Dionísio Torres;3;9;10.28;9
8062;Aldeota;Aldeota;4;11;5.6;9
8063;Aldeota;Aldeota;3;9;6.84;9
8064;Mucuripe;Dionísio Torres;1;17;13.03;9
8065;Meireles;Meireles;7;4;5.86;9
8066;Mucuripe;Meireles;3;20;5.83;9
8067;Meireles;Aldeota;7;23;5.12;9
8068;Mucuripe;Meireles;6;4;6.33;9
8069;Meireles;Meireles;2;10;7.37;9
8070;Mucuripe;Aldeota;4;20;9.52;9
8071;Dionísio Torres;Mucuripe;7;21;4.91;9
8072;Aldeota;Mucuripe;1;1;10.23;9
8073;Dionísio Torres;Meireles;7;4;5.36;9
8074;Aldeota;Aldeota;4;11;6.08;9
8075;Meireles;Aldeota;6;14;11.79;9
8076;Meireles;Dionísio Torres;3;17;9.68;9
8077;Mucuripe;Aldeota;7;6;8.22;9
8078;Aldeota;Dionísio Torres;6;19;10.8;9
8079;Aldeota;Aldeota;1;17;6.97;9
8080;Dionísio Torres;Aldeota;4;19;8.32;9
8081;Meireles;Mucuripe;4;9;8.63;9
8082;Meireles;Aldeota;1;20;10.25;9
8083;Mucuripe;Dionísio Torres;3;9;9.48;9
8084;Mucuripe;Mucuripe;7;20;5.36;9
8085;Dionísio Torres;Dionísio Torres;1;23;4.98;9
8086;Aldeota;Dionísio Torres;5;23;7.51;9
8087;Mucuripe;Aldeota;7;17;8.96;9
8088;Meireles;Aldeota;7;14;6.65;9
8089;Meireles;Meireles;2;9;8.67;9
8090;Meireles;Mucuripe;6;22;8.73;9
8091;Dionísio Torres;Meireles;1;3;9.69;9
8092;Aldeota;Meireles;4;17;9.08;9
8093;Mucuripe;Dionísio Torres;3;7;10.93;9
8094;Aldeota;Meireles;3;12;10.98;9
8095;Dionísio Torres;Meireles;1;23;7.81;9
8096;Aldeota;Mucuripe;1;10;11.32;9
8097;Meireles;Dionísio Torres;2;12;11.73;9
8098;Aldeota;Aldeota;7;2;5.37;9
8099;Aldeota;Meireles;7;1;10.25;9
8100;Aldeota;Dionísio Torres;1;10;6.57;9
8101;Mucuripe;Aldeota;2;10;8.87;9
8102;Dionísio Torres;Meireles;1;15;7.62;9
8103;Aldeota;Aldeota;2;9;7.09;9
8104;Dionísio Torres;Meireles;6;17;9.96;9
8105;Dionísio Torres;Aldeota;1;10;10.85;9
8106;Dionísio Torres;Meireles;3;22;7.68;9
8107;Mucuripe;Mucuripe;2;17;7.19;9
8108;Mucuripe;Mucuripe;2;23;5.56;9
8109;Meireles;Dionísio Torres;3;12;9.37;9
8110;Meireles;Mucuripe;4;10;10.33;9
8111;Meireles;Meireles;7;23;5.21;9
8112;Aldeota;Dionísio Torres;3;13;8.51;9
8113;Meireles;Dionísio Torres;2;10;10.1;9
8114;Meireles;Dionísio Torres;6;14;8.75;9
8115;Dionísio Torres;Meireles;6;7;13.31;9
8116;Aldeota;Dionísio Torres;4;12;7.52;9
8117;Dionísio Torres;Mucuripe;6;10;11.01;9
8118;Dionísio Torres;Meireles;2;19;9.93;9
8119;Meireles;Meireles;1;23;4.66;9
8120;Dionísio Torres;Mucuripe;7;16;8.62;9
8121;Mucuripe;Mucuripe;2;17;7.52;9
8122;Aldeota;Meireles;2;12;10.34;9
8123;Meireles;Mucuripe;6;12;7.05;9
8124;Aldeota;Dionísio Torres;4;10;7.61;9
8125;Aldeota;Mucuripe;6;10;11.56;9
8126;Meireles;Aldeota;4;12;7.32;9
8127;Dionísio Torres;Meireles;2;21;6.84;9
8128;Aldeota;Mucuripe;7;21;4.96;9
8129;Mucuripe;Meireles;1;15;8.83;9
8130;Mucuripe;Aldeota;7;13;9.73;9
8131;Meireles;Dionísio Torres;7;24;9.92;9
8132;Meireles;Dionísio Torres;6;8;12.81;9
8133;Aldeota;Aldeota;5;18;8.21;9
8134;Aldeota;Dionísio Torres;5;0;6.83;9
8135;Dionísio Torres;Meireles;7;14;6.81;9
8136;Dionísio Torres;Dionísio Torres;4;21;3.99;9
8137;Aldeota;Mucuripe;6;20;6.38;9
8138;Aldeota;Meireles;3;19;13.06;9
8139;Aldeota;Aldeota;6;20;4.58;9
8140;Aldeota;Meireles;7;13;9.1;9
8141;Aldeota;Aldeota;3;18;8.3;9
8142;Meireles;Mucuripe;1;20;5.03;9
8143;Meireles;Meireles;1;24;6.99;9
8144;Dionísio Torres;Mucuripe;5;12;8.14;9
8145;Meireles;Aldeota;6;16;8.91;9
8146;Meireles;Meireles;4;10;6.21;9
8147;Mucuripe;Mucuripe;2;7;8.86;9
8148;Dionísio Torres;Aldeota;5;14;11.74;9
8149;Meireles;Dionísio Torres;5;10;6.5;9
8150;Meireles;Meireles;5;24;6.81;9
8151;Aldeota;Meireles;7;9;9.13;9
8152;Dionísio Torres;Aldeota;6;17;12.2;9
8153;Dionísio Torres;Dionísio Torres;1;23;5.43;9
8154;Dionísio Torres;Mucuripe;6;12;9.83;9
8155;Mucuripe;Dionísio Torres;6;19;11.59;9
8156;Dionísio Torres;Mucuripe;5;18;9.17;9
8157;Mucuripe;Dionísio Torres;1;10;10.99;9
8158;Mucuripe;Aldeota;3;10;10.21;9
8159;Mucuripe;Aldeota;7;24;10.74;9
8160;Mucuripe;Mucuripe;7;17;7.95;9
8161;Aldeota;Mucuripe;6;12;9.04;9
8162;Mucuripe;Aldeota;5;11;10.74;9
8163;Aldeota;Dionísio Torres;4;14;6.53;9
8164;Aldeota;Aldeota;1;24;7.06;9
8165;Meireles;Meireles;4;11;6.11;9
8166;Aldeota;Mucuripe;6;12;8.76;9
8167;Mucuripe;Dionísio Torres;6;17;11.71;9
8168;Dionísio Torres;Aldeota;5;11;11.7;9
8169;Aldeota;Meireles;5;13;7.93;9
8170;Meireles;Mucuripe;2;1;8.91;9
8171;Mucuripe;Aldeota;5;21;6.1;9
8172;Mucuripe;Meireles;4;19;11.84;9
8173;Mucuripe;Meireles;6;12;8.62;9
8174;Dionísio Torres;Meireles;4;13;10.54;9
8175;Mucuripe;Aldeota;6;23;5.52;9
8176;Meireles;Dionísio Torres;2;10;9.2;9
8177;Meireles;Dionísio Torres;2;19;10.29;9
8178;Aldeota;Meireles;1;24;9.8;9
8179;Aldeota;Meireles;7;23;7.58;9
8180;Aldeota;Mucuripe;1;20;8.24;9
8181;Mucuripe;Meireles;3;8;11.16;9
8182;Dionísio Torres;Meireles;1;10;7.73;9
8183;Dionísio Torres;Dionísio Torres;2;12;5.9;9
8184;Dionísio Torres;Aldeota;6;10;7.76;9
8185;Mucuripe;Mucuripe;1;5;3.78;9
8186;Dionísio Torres;Mucuripe;6;17;13.11;9
8187;Dionísio Torres;Mucuripe;7;2;10.01;9
8188;Aldeota;Mucuripe;4;9;8.7;9
8189;Meireles;Meireles;5;12;7.38;9
8190;Aldeota;Meireles;1;11;8.32;9
8191;Mucuripe;Aldeota;1;22;9.12;9
8192;Mucuripe;Meireles;7;16;10.51;9
8193;Mucuripe;Aldeota;4;23;4.93;9
8194;Mucuripe;Aldeota;7;0;8.25;9
8195;Mucuripe;Dionísio Torres;1;0;7.36;9
8196;Aldeota;Meireles;3;17;11.74;9
8197;Mucuripe;Aldeota;7;10;10.07;9
8198;Mucuripe;Aldeota;4;19;12.38;9
8199;Aldeota;Dionísio Torres;6;8;13.41;9
8200;Dionísio Torres;Mucuripe;4;9;10.46;9
8201;Meireles;Meireles;7;21;4.85;9
8202;Aldeota;Meireles;4;20;7.4;9
8203;Mucuripe;Dionísio Torres;2;11;9.17;9
8204;Aldeota;Dionísio Torres;6;12;7.23;9
8205;Mucuripe;Aldeota;2;19;9.51;9
8206;Meireles;Aldeota;7;2;5.04;9
8207;Dionísio Torres;Mucuripe;6;10;8.16;9
8208;Dionísio Torres;Mucuripe;3;12;11.94;9
8209;Dionísio Torres;Meireles;3;9;7.94;9
8210;Dionísio Torres;Meireles;7;21;5.28;9
8211;Meireles;Dionísio Torres;5;20;5.73;9
8212;Aldeota;Aldeota;2;13;6.98;9
8213;Mucuripe;Meireles;7;12;9.52;9
8214;Meireles;Mucuripe;7;15;10.88;9
8215;Mucuripe;Dionísio Torres;3;10;8.28;9
8216;Aldeota;Meireles;2;14;11.58;9
8217;Meireles;Dionísio Torres;5;9;8.46;9
8218;Aldeota;Mucuripe;7;17;13.01;9
8219;Aldeota;Aldeota;6;20;5.69;9
8220;Meireles;Aldeota;1;6;9.1;9
8221;Dionísio Torres;Mucuripe;4;10;9.26;9
8222;Meireles;Meireles;4;17;6.74;9
8223;Mucuripe;Meireles;4;1;9.1;9
8224;Dionísio Torres;Aldeota;7;23;6.62;9
8225;Aldeota;Dionísio Torres;6;18;8.12;9
8226;Dionísio Torres;Mucuripe;4;10;10.56;9
8227;Dionísio Torres;Meireles;3;9;10.3;9
8228;Mucuripe;Dionísio Torres;1;13;8.43;9
8229;Dionísio Torres;Mucuripe;3;10;11.88;9
8230;Aldeota;Aldeota;7;17;8.99;9
8231;Mucuripe;Dionísio Torres;5;11;8.44;9
8232;Dionísio Torres;Meireles;7;7;11.02;9
8233;Mucuripe;Dionísio Torres;7;23;5.3;9
8234;Meireles;Mucuripe;6;11;9.48;9
8235;Dionísio Torres;Dionísio Torres;7;10;7.18;9
8236;Mucuripe;Mucuripe;3;10;6.66;9
8237;Dionísio Torres;Meireles;3;7;10.37;9
8238;Dionísio Torres;Dionísio Torres;3;15;6.73;9
8239;Dionísio Torres;Dionísio Torres;6;12;5.93;9
8240;Meireles;Aldeota;6;23;7.13;9
8241;Mucuripe;Aldeota;5;13;8.05;9
8242;Dionísio Torres;Mucuripe;7;15;11.87;9
8243;Dionísio Torres;Aldeota;1;3;6.04;9
8244;Meireles;Mucuripe;2;20;9.03;9
8245;Mucuripe;Meireles;7;17;10.92;9
8246;Mucuripe;Dionísio Torres;7;6;8.82;9
8247;Aldeota;Aldeota;3;22;4.7;9
8248;Mucuripe;Meireles;3;17;8.85;9
8249;Meireles;Aldeota;3;9;9.15;9
8250;Aldeota;Mucuripe;6;10;9.48;9
8251;Aldeota;Dionísio Torres;1;14;8.36;9
8252;Aldeota;Meireles;4;12;7.32;9
8253;Aldeota;Mucuripe;5;11;9.02;9
8254;Meireles;Aldeota;4;19;11.28;9
8255;Dionísio Torres;Aldeota;6;24;10.19;9
8256;Aldeota;Dionísio Torres;2;20;10.89;9
8257;Aldeota;Dionísio Torres;4;9;7.8;9
8258;Meireles;Dionísio Torres;3;20;9.91;9
8259;Aldeota;Mucuripe;3;9;10.54;9
8260;Aldeota;Dionísio Torres;4;13;8.03;9
8261;Aldeota;Mucuripe;6;18;9.79;9
8262;Mucuripe;Dionísio Torres;1;13;6.92;9
8263;Mucuripe;Dionísio Torres;6;8;10.92;9
8264;Mucuripe;Aldeota;5;17;12;9
8265;Meireles;Aldeota;5;17;8.28;9
8266;Aldeota;Meireles;4;20;5.97;9
8267;Aldeota;Meireles;2;6;5.88;9
8268;Meireles;Meireles;5;19;7.36;9
8269;Meireles;Dionísio Torres;4;12;7.34;9
8270;Aldeota;Dionísio Torres;7;4;9.62;9
8271;Aldeota;Mucuripe;5;8;10.13;9
8272;Aldeota;Aldeota;1;5;4.3;9
8273;Dionísio Torres;Dionísio Torres;6;22;5.56;9
8274;Dionísio Torres;Meireles;4;7;8.3;9
8275;Aldeota;Meireles;4;18;8.96;9
8276;Mucuripe;Meireles;3;19;11.58;9
8277;Aldeota;Meireles;6;7;9.35;9
8278;Mucuripe;Mucuripe;7;5;5.8;9
8279;Mucuripe;Dionísio Torres;7;23;4.77;9
8280;Dionísio Torres;Aldeota;6;8;11.88;9
8281;Mucuripe;Aldeota;6;18;7.66;9
8282;Meireles;Mucuripe;2;13;6.84;9
8283;Dionísio Torres;Aldeota;3;14;11.63;9
8284;Mucuripe;Dionísio Torres;1;24;7.16;9
8285;Mucuripe;Aldeota;5;20;10.34;9
8286;Meireles;Meireles;1;24;7.01;9
8287;Dionísio Torres;Meireles;4;9;12.8;9
8288;Aldeota;Meireles;7;6;5.95;9
8289;Dionísio Torres;Meireles;7;24;9.16;9
8290;Meireles;Mucuripe;6;12;8.97;9
8291;Meireles;Mucuripe;3;22;5.35;9
8292;Mucuripe;Mucuripe;5;12;6.65;9
8293;Meireles;Aldeota;6;23;7.87;9
8294;Mucuripe;Dionísio Torres;3;23;6;9
8295;Mucuripe;Meireles;5;22;10.86;9
8296;Aldeota;Meireles;4;14;11.23;9
8297;Dionísio Torres;Meireles;7;18;13.28;9
8298;Meireles;Meireles;4;10;5.58;9
8299;Dionísio Torres;Meireles;1;2;5.37;9
8300;Meireles;Meireles;6;23;5.39;9
8301;Mucuripe;Dionísio Torres;1;23;9.72;9
8302;Aldeota;Meireles;3;14;11.5;9
8303;Mucuripe;Aldeota;7;19;11.72;9
8304;Mucuripe;Dionísio Torres;3;23;10.57;9
8305;Dionísio Torres;Mucuripe;6;24;7.48;9
8306;Dionísio Torres;Meireles;1;17;10.79;9
8307;Aldeota;Meireles;7;23;7.56;9
8308;Mucuripe;Dionísio Torres;5;10;7.69;9
8309;Meireles;Meireles;3;10;7;9
8310;Meireles;Meireles;7;20;5.81;9
8311;Dionísio Torres;Mucuripe;6;11;7.72;9
8312;Mucuripe;Dionísio Torres;6;20;10.04;9
8313;Dionísio Torres;Meireles;7;10;6.82;9
8314;Mucuripe;Dionísio Torres;1;11;11.6;9
8315;Mucuripe;Meireles;1;16;8.07;9
8316;Meireles;Mucuripe;3;11;9.87;9
8317;Dionísio Torres;Meireles;4;18;11.32;9
8318;Meireles;Meireles;3;12;6.11;9
8319;Aldeota;Aldeota;1;23;6.1;9
8320;Meireles;Meireles;6;9;8.83;9
8321;Meireles;Aldeota;6;11;8.27;9
8322;Aldeota;Meireles;5;7;12.73;9
8323;Mucuripe;Aldeota;5;20;8.13;9
8324;Dionísio Torres;Aldeota;4;13;8.83;9
8325;Aldeota;Aldeota;1;10;6.3;9
8326;Mucuripe;Meireles;3;8;9.67;9
8327;Aldeota;Dionísio Torres;7;1;5.66;9
8328;Dionísio Torres;Dionísio Torres;7;19;9.21;9
8329;Aldeota;Mucuripe;7;3;6.2;9
8330;Aldeota;Aldeota;7;19;7.35;9
8331;Dionísio Torres;Meireles;5;14;8;9
8332;Aldeota;Dionísio Torres;6;10;7.63;9
8333;Mucuripe;Mucuripe;2;13;5.74;9
8334;Aldeota;Meireles;4;20;7.51;9
8335;Mucuripe;Meireles;1;18;9.32;9
8336;Meireles;Dionísio Torres;6;8;10.6;9
8337;Dionísio Torres;Dionísio Torres;2;7;7.62;9
8338;Aldeota;Dionísio Torres;4;17;12.72;9
8339;Mucuripe;Dionísio Torres;7;11;9.48;9
8340;Mucuripe;Dionísio Torres;3;14;7.81;9
8341;Mucuripe;Aldeota;4;21;5.95;9
8342;Aldeota;Mucuripe;1;13;6.81;9
8343;Mucuripe;Meireles;4;0;9.95;9
8344;Aldeota;Dionísio Torres;2;21;7.34;9
8345;Dionísio Torres;Aldeota;4;14;10.78;9
8346;Dionísio Torres;Aldeota;6;24;9.65;9
8347;Mucuripe;Mucuripe;7;19;7.58;9
8348;Aldeota;Meireles;6;2;7.07;9
8349;Aldeota;Dionísio Torres;7;21;9.91;9
8350;Dionísio Torres;Aldeota;7;20;6.88;9
8351;Aldeota;Aldeota;6;15;5.78;9
8352;Dionísio Torres;Meireles;5;0;5.93;9
8353;Aldeota;Mucuripe;1;6;7.92;9
8354;Mucuripe;Mucuripe;3;12;5.87;9
8355;Mucuripe;Dionísio Torres;3;8;11.12;9
8356;Aldeota;Mucuripe;7;23;8.55;9
8357;Mucuripe;Mucuripe;1;16;6.92;9
8358;Meireles;Dionísio Torres;3;19;13.24;9
8359;Mucuripe;Meireles;2;19;10.42;9
8360;Mucuripe;Meireles;2;9;10.81;9
8361;Meireles;Mucuripe;1;3;6.34;9
8362;Mucuripe;Mucuripe;2;18;8.13;9
8363;Meireles;Mucuripe;3;22;8.41;9
8364;Mucuripe;Mucuripe;5;14;7.12;9
8365;Mucuripe;Meireles;4;7;9.06;9
8366;Meireles;Meireles;6;20;5.11;9
8367;Aldeota;Dionísio Torres;7;1;8.8;9
8368;Dionísio Torres;Dionísio Torres;5;7;8.4;9
8369;Meireles;Mucuripe;4;14;10.74;9
8370;Dionísio Torres;Meireles;3;14;11.78;9
8371;Aldeota;Mucuripe;3;19;9.26;9
8372;Dionísio Torres;Mucuripe;4;12;8.67;9
8373;Meireles;Aldeota;7;19;13.31;9
8374;Mucuripe;Meireles;5;17;11.83;9
8375;Dionísio Torres;Meireles;4;18;8.64;9
8376;Dionísio Torres;Meireles;3;12;6.65;9
8377;Meireles;Dionísio Torres;1;11;7.51;9
8378;Aldeota;Meireles;1;24;11.54;9
8379;Mucuripe;Aldeota;4;20;5.74;9
8380;Dionísio Torres;Dionísio Torres;5;12;6.21;9
8381;Aldeota;Mucuripe;5;19;12.06;9
8382;Meireles;Meireles;3;7;8.61;9
8383;Meireles;Meireles;1;20;5.85;9
8384;Dionísio Torres;Aldeota;4;9;9.76;9
8385;Dionísio Torres;Mucuripe;5;24;6.72;9
8386;Aldeota;Meireles;6;15;8.39;9
8387;Meireles;Mucuripe;6;12;11.27;9
8388;Dionísio Torres;Dionísio Torres;2;1;4.67;9
8389;Meireles;Dionísio Torres;6;19;10.72;9
8390;Mucuripe;Dionísio Torres;2;7;12.98;9
8391;Meireles;Meireles;4;21;5.26;9
8392;Dionísio Torres;Meireles;2;17;10.64;9
8393;Meireles;Dionísio Torres;6;12;6.88;9
8394;Aldeota;Meireles;6;9;10.25;9
8395;Aldeota;Mucuripe;3;12;11.15;9
8396;Meireles;Aldeota;6;24;9.71;9
8397;Dionísio Torres;Mucuripe;5;20;10.35;9
8398;Dionísio Torres;Aldeota;2;24;8.25;9
8399;Aldeota;Aldeota;4;20;4.47;9
